C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_44_884.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_44_884.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_44_884.jpg,-0.05660377,1,0,30.19008
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_44_951.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_44_951.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_44_951.jpg,-0.01886792,1,0,30.19044
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_45_019.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_45_019.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_45_019.jpg,-0.009433962,1,0,30.19036
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_45_088.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_45_088.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_45_088.jpg,-0.009433962,1,0,30.19034
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_45_156.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_45_156.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_45_156.jpg,-0.009433962,1,0,30.19034
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_45_224.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_45_224.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_45_224.jpg,-0.009433962,1,0,30.19033
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_45_293.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_45_293.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_45_293.jpg,-0.009433962,1,0,30.1903
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_45_362.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_45_362.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_45_362.jpg,-0.009433962,1,0,30.19029
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_45_429.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_45_429.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_45_429.jpg,-0.009433962,1,0,30.1903
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_45_496.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_45_496.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_45_496.jpg,-0.01886792,1,0,30.19025
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_45_564.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_45_564.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_45_564.jpg,-0.02830189,1,0,30.19018
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_45_633.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_45_633.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_45_633.jpg,-0.02830189,1,0,30.19023
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_45_701.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_45_701.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_45_701.jpg,-0.02830189,1,0,30.19025
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_45_769.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_45_769.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_45_769.jpg,-0.04716982,1,0,30.19
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_45_836.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_45_836.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_45_836.jpg,-0.04716982,1,0,30.19011
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_45_902.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_45_902.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_45_902.jpg,-0.04716982,1,0,30.19018
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_45_969.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_45_969.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_45_969.jpg,-0.04716982,1,0,30.19041
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_46_037.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_46_037.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_46_037.jpg,-0.04716982,1,0,30.19022
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_46_104.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_46_104.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_46_104.jpg,-0.04716982,1,0,30.19022
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_46_173.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_46_173.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_46_173.jpg,-0.04716982,1,0,30.19024
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_46_241.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_46_241.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_46_241.jpg,-0.03773585,1,0,30.19033
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_46_309.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_46_309.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_46_309.jpg,-0.03773585,1,0,30.19031
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_46_378.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_46_378.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_46_378.jpg,-0.03773585,1,0,30.19029
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_46_445.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_46_445.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_46_445.jpg,-0.02830189,1,0,30.19034
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_46_512.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_46_512.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_46_512.jpg,-0.02830189,1,0,30.19033
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_46_580.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_46_580.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_46_580.jpg,-0.02830189,1,0,30.19031
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_46_647.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_46_647.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_46_647.jpg,-0.02830189,1,0,30.19031
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_46_714.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_46_714.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_46_714.jpg,-0.02830189,1,0,30.19029
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_46_783.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_46_783.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_46_783.jpg,-0.02830189,1,0,30.1903
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_46_851.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_46_851.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_46_851.jpg,-0.02830189,1,0,30.19029
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_46_920.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_46_920.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_46_920.jpg,-0.02830189,1,0,30.19038
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_46_988.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_46_988.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_46_988.jpg,-0.02830189,1,0,30.19027
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_47_057.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_47_057.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_47_057.jpg,-0.02830189,1,0,30.19029
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_47_125.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_47_125.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_47_125.jpg,-0.02830189,1,0,30.19038
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_47_193.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_47_193.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_47_193.jpg,-0.02830189,1,0,30.19029
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_47_260.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_47_260.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_47_260.jpg,-0.02830189,1,0,30.19027
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_47_327.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_47_327.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_47_327.jpg,-0.02830189,1,0,30.1903
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_47_394.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_47_394.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_47_394.jpg,-0.02830189,1,0,30.19028
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_47_462.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_47_462.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_47_462.jpg,-0.02830189,1,0,30.19028
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_47_531.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_47_531.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_47_531.jpg,-0.02830189,1,0,30.19029
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_47_599.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_47_599.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_47_599.jpg,-0.02830189,1,0,30.19028
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_47_667.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_47_667.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_47_667.jpg,-0.02830189,1,0,30.19028
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_47_734.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_47_734.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_47_734.jpg,-0.02830189,1,0,30.19026
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_47_802.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_47_802.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_47_802.jpg,-0.03773585,1,0,30.19017
C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\center_2018_01_14_21_34_47_870.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\left_2018_01_14_21_34_47_870.jpg,C:\Users\James\Documents\GitHub\CarND-Behavioral-Cloning-P3\mydata\IMG\right_2018_01_14_21_34_47_870.jpg,-0.03773585,1,0,30.19022
